,MS_SubClass,Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod/Add,BsmtFin_SF_1,Total_Bsmt_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Enclosed_Porch
1413,50,79.0,9492,5,5,1941,1950,368.0,768.0,1376,1.0,3,6,1,240.0,0
1414,80,85.0,13400,5,5,1966,1966,516.0,1024.0,1086,1.0,3,6,1,484.0,0
1415,50,60.0,10410,5,7,1916,1987,0.0,660.0,1656,0.0,3,8,0,180.0,0
1416,20,110.0,14333,8,5,2007,2007,1518.0,2108.0,2122,1.0,2,7,1,938.0,0
1417,50,60.0,6000,5,5,1926,1950,0.0,1008.0,1522,0.0,4,7,0,0.0,138
1418,20,0.0,20693,7,5,1971,1971,434.0,1696.0,1696,0.0,3,7,2,625.0,0
1419,60,85.0,10800,8,5,2007,2008,789.0,1034.0,2078,1.0,3,8,1,836.0,0
1420,50,60.0,10800,5,8,1936,1989,626.0,796.0,1466,0.0,3,7,1,566.0,0
1421,20,60.0,7200,5,7,1951,1951,432.0,876.0,876,0.0,2,5,1,576.0,0
1422,60,74.0,8581,7,5,2006,2006,0.0,851.0,1737,0.0,3,7,0,578.0,0
1423,20,85.0,10625,7,5,2006,2007,1430.0,1652.0,1662,1.0,3,8,1,711.0,0
1424,60,0.0,8068,6,5,2002,2002,0.0,1010.0,2267,0.0,4,8,1,390.0,0
1425,90,0.0,8917,5,5,1967,1967,0.0,1584.0,1584,0.0,4,8,0,506.0,0
1426,20,50.0,5000,1,3,1946,1950,0.0,0.0,334,0.0,1,2,0,0.0,0
1427,30,40.0,3636,4,4,1922,1950,0.0,796.0,796,0.0,2,5,0,0.0,100
1428,60,0.0,7500,7,5,2002,2002,0.0,952.0,1812,0.0,3,7,1,469.0,0
1429,160,21.0,1680,6,5,1972,1972,382.0,525.0,1092,0.0,3,6,0,264.0,0
1430,90,100.0,25000,5,4,1967,1967,0.0,1632.0,1632,0.0,4,8,0,576.0,0
1431,75,102.0,15863,7,3,1920,1970,523.0,824.0,3082,1.0,5,12,2,672.0,0
1432,60,65.0,8125,7,6,2007,2007,0.0,813.0,1665,0.0,3,7,0,562.0,0
1433,60,90.0,11700,6,6,1968,1968,384.0,702.0,1743,0.0,3,7,1,539.0,0
1434,60,0.0,8010,8,5,2003,2004,964.0,1054.0,2048,1.0,3,8,2,552.0,0
1435,120,34.0,5001,7,5,2007,2008,904.0,1314.0,1314,1.0,2,6,1,626.0,0
1436,120,0.0,3136,7,5,2003,2003,0.0,1405.0,1405,0.0,2,6,1,478.0,0
1437,30,60.0,5400,7,6,1920,2006,0.0,931.0,1027,0.0,2,5,1,0.0,0
1438,50,51.0,6120,5,7,1930,1984,0.0,741.0,1324,0.0,3,7,0,180.0,55
1439,20,65.0,11479,6,7,1950,1987,104.0,663.0,1074,1.0,3,6,1,467.0,52
1440,20,63.0,9457,5,6,1970,1990,566.0,925.0,1422,1.0,3,7,0,576.0,0
1441,30,84.0,11340,6,5,1923,1950,0.0,1200.0,1200,0.0,4,7,0,312.0,228
1442,70,60.0,7200,7,9,1910,2008,0.0,560.0,1690,0.0,4,5,0,624.0,112
1443,80,88.0,8471,6,7,1977,1995,506.0,506.0,1212,1.0,3,6,1,492.0,0
1444,20,90.0,10454,6,6,1957,1957,546.0,1105.0,1105,0.0,3,5,0,308.0,0
1445,160,21.0,1484,4,4,1972,1972,252.0,546.0,1092,0.0,3,5,0,253.0,0
1446,120,47.0,6904,6,5,2005,2005,836.0,1358.0,1358,0.0,2,6,1,484.0,0
1447,60,85.0,14191,8,5,2002,2002,0.0,967.0,1908,0.0,4,9,0,431.0,0
1448,60,0.0,9531,6,5,1998,1998,706.0,794.0,1796,1.0,3,7,0,546.0,0
1449,90,113.0,8513,5,5,1961,1961,0.0,1800.0,1800,0.0,6,10,0,0.0,0
1450,50,51.0,6171,6,6,1925,1990,264.0,976.0,1608,0.0,3,7,1,216.0,0
1451,20,0.0,9991,4,4,1976,1993,1116.0,1281.0,1620,1.0,3,8,1,490.0,0
1452,50,60.0,9084,5,6,1941,1950,236.0,616.0,1111,0.0,3,5,0,200.0,0
1453,160,24.0,2280,7,5,1999,1999,549.0,744.0,1501,0.0,3,6,0,440.0,0
1454,60,81.0,10411,5,5,2007,2007,0.0,725.0,1588,0.0,3,8,0,561.0,0
1455,20,85.0,8500,5,3,1961,1961,600.0,1235.0,1235,0.0,2,6,0,480.0,0
1456,20,0.0,17541,5,7,1948,2005,300.0,409.0,1325,0.0,3,6,1,576.0,0
1457,60,83.0,9545,8,5,2000,2000,505.0,1160.0,2234,1.0,3,7,1,768.0,0
1458,60,80.0,14000,7,5,1996,1997,1201.0,1306.0,2260,1.0,3,7,0,533.0,0
1459,80,70.0,10500,5,7,1971,2005,349.0,372.0,1109,0.0,3,5,0,288.0,0
1460,20,87.0,13050,5,6,1963,1963,104.0,1000.0,1000,1.0,1,4,2,575.0,148
1461,160,24.0,1782,6,6,1980,1980,330.0,516.0,1045,0.0,2,5,1,462.0,0
1462,20,50.0,7207,5,7,1958,2008,696.0,858.0,858,1.0,2,4,0,0.0,0
1463,120,26.0,10943,6,5,1997,1998,930.0,1405.0,1337,1.0,2,5,1,522.0,0
1464,190,52.0,4330,4,6,1958,1958,681.0,808.0,1315,1.0,3,5,0,436.0,0
1465,20,102.0,11660,6,5,2006,2006,0.0,1326.0,1326,0.0,3,6,0,427.0,0
1466,160,30.0,3180,7,5,2005,2005,0.0,600.0,1200,0.0,2,4,0,480.0,0
1467,120,0.0,4435,6,5,2003,2003,672.0,848.0,848,1.0,1,4,0,420.0,0
1468,85,50.0,7689,5,8,1972,1972,720.0,796.0,796,0.0,2,4,0,336.0,0
1469,60,68.0,8286,5,7,1977,1977,531.0,716.0,1432,1.0,3,6,1,531.0,0
1470,70,59.0,10690,5,7,1920,1997,456.0,672.0,1344,0.0,3,6,0,468.0,218
1471,60,71.0,7795,7,5,2004,2005,425.0,716.0,1432,1.0,3,6,1,432.0,0
1472,120,43.0,7052,7,5,2005,2005,659.0,1364.0,1364,1.0,2,6,1,484.0,0
1473,20,0.0,9308,5,5,1965,1965,554.0,984.0,984,0.0,3,5,0,310.0,0
1474,20,65.0,8125,5,7,1959,1959,403.0,864.0,864,0.0,3,5,0,308.0,0
1475,120,61.0,8035,9,5,2006,2006,797.0,1612.0,1612,1.0,2,6,1,556.0,0
1476,80,37.0,7937,6,6,1984,1984,819.0,1003.0,1003,1.0,3,6,0,588.0,0
1477,20,60.0,9600,5,6,1950,1950,390.0,1200.0,1200,0.0,3,6,0,246.0,0
1478,120,48.0,6955,7,5,2005,2006,0.0,1368.0,1368,0.0,2,6,1,474.0,0
1479,20,100.0,21370,5,5,1950,1950,0.0,0.0,1640,0.0,3,7,1,394.0,225
1480,90,83.0,10126,6,5,1997,1998,1593.0,1838.0,1838,2.0,2,8,0,721.0,0
1481,160,24.0,2364,6,5,1978,1978,279.0,855.0,1456,0.0,3,6,1,440.0,0
1482,70,60.0,3600,6,7,1910,1993,0.0,684.0,1368,0.0,3,7,0,216.0,0
1483,50,52.0,8741,6,4,1945,1950,94.0,735.0,1487,0.0,3,7,1,220.0,0
1484,50,40.0,5436,4,8,1922,2007,735.0,796.0,1154,1.0,3,7,0,240.0,0
1485,80,65.0,14149,5,8,1964,2001,68.0,980.0,1020,0.0,3,5,1,528.0,0
1486,50,63.0,5000,5,4,1900,1950,0.0,540.0,1440,0.0,3,6,0,352.0,77
1487,160,24.0,2544,6,5,2005,2005,376.0,600.0,1236,1.0,2,4,0,480.0,0
1488,50,50.0,5000,6,7,1947,1950,399.0,1004.0,1664,0.0,3,7,2,420.0,36
1489,20,0.0,12493,4,5,1960,1960,419.0,1100.0,1100,1.0,3,6,1,312.0,0
1490,20,0.0,10368,6,6,1964,1964,260.0,1008.0,1488,1.0,3,7,1,430.0,0
1491,50,53.0,6360,5,6,1942,1950,360.0,835.0,1453,0.0,3,7,2,240.0,35
1492,20,114.0,10357,7,5,1990,1991,738.0,910.0,1442,1.0,3,6,1,719.0,0
1493,20,0.0,9819,5,5,1967,1967,450.0,882.0,900,0.0,3,5,0,280.0,0
1494,20,80.0,7936,6,6,1963,1963,826.0,1045.0,1045,1.0,3,6,1,264.0,0
1495,120,26.0,8773,6,5,2002,2002,951.0,1487.0,1419,1.0,2,4,0,543.0,0
1496,85,75.0,11235,5,5,1964,1980,785.0,1420.0,1452,1.0,2,6,1,572.0,88
1497,80,70.0,12886,5,6,1963,1999,444.0,520.0,1464,0.0,3,6,1,480.0,0
1498,20,42.0,14892,9,5,2006,2007,1320.0,1746.0,1746,1.0,3,7,2,758.0,0
1499,50,52.0,6240,5,5,1930,1950,448.0,928.0,1536,0.0,4,7,1,480.0,0
1500,20,78.0,11645,7,5,2005,2005,1300.0,1734.0,1734,1.0,3,7,0,660.0,0
1501,20,110.0,14977,8,5,2006,2007,1350.0,1976.0,1976,1.0,2,7,1,908.0,0
1502,20,70.0,9100,7,5,2001,2001,0.0,1212.0,1212,0.0,3,6,0,573.0,0
1503,20,70.0,8400,5,5,1968,1968,1016.0,1052.0,1052,1.0,3,5,0,288.0,0
1504,20,70.0,7420,5,5,1962,1962,417.0,1057.0,1057,0.0,3,6,0,576.0,0
1505,50,75.0,9525,6,5,1953,1953,468.0,1000.0,1609,0.0,5,7,0,305.0,0
1506,50,0.0,7425,7,7,1945,1950,0.0,672.0,1668,0.0,3,8,0,252.0,0
1507,20,88.0,7990,5,6,1975,1975,0.0,924.0,924,0.0,3,5,0,280.0,0
1508,160,24.0,1300,6,6,1980,1980,285.0,561.0,1229,0.0,2,5,1,462.0,0
1509,45,55.0,5500,4,6,1956,1956,0.0,882.0,882,0.0,1,4,0,0.0,0
1510,120,40.0,3606,7,5,2006,2007,937.0,1352.0,1352,1.0,2,5,1,466.0,0
1511,20,0.0,8978,5,5,1968,1968,0.0,948.0,948,0.0,3,6,0,300.0,0
1512,20,0.0,9079,5,5,1961,1961,864.0,864.0,864,0.0,2,5,0,440.0,0
1513,150,0.0,1700,7,5,1980,1981,397.0,430.0,1700,1.0,2,7,0,450.0,0
1514,20,68.0,9571,5,3,1958,1958,0.0,1276.0,1276,0.0,3,5,0,350.0,0
1515,20,80.0,9938,7,5,1994,1994,1271.0,1602.0,1626,1.0,3,7,1,534.0,0
1516,20,50.0,9000,2,3,1949,1950,50.0,480.0,480,1.0,1,4,0,308.0,0
1517,90,38.0,7840,6,5,1975,1975,976.0,976.0,1012,0.0,4,4,0,0.0,0
1518,20,74.0,12395,5,6,1984,1984,647.0,864.0,889,0.0,3,6,0,484.0,0
1519,80,0.0,9638,6,6,1977,1977,368.0,1029.0,1117,1.0,3,6,1,542.0,0
1520,60,108.0,13418,8,5,2004,2005,0.0,1117.0,2452,0.0,4,9,1,691.0,0
1521,20,0.0,17597,7,9,1971,2009,803.0,1803.0,2365,1.0,3,7,2,551.0,0
1522,20,72.0,8872,5,8,1965,2008,595.0,912.0,912,1.0,2,5,0,576.0,0
1523,120,53.0,3982,8,5,2006,2006,1154.0,1520.0,1567,1.0,1,7,1,648.0,0
1524,80,60.0,7134,5,5,1955,1955,384.0,384.0,1360,0.0,3,6,1,572.0,0
1525,160,0.0,2117,6,5,2000,2000,436.0,756.0,1525,0.0,3,5,1,440.0,0
1526,50,58.0,8155,5,7,1930,1950,0.0,780.0,1200,0.0,4,7,0,0.0,96
1527,20,50.0,5500,7,5,2004,2004,510.0,1073.0,1073,1.0,2,4,0,246.0,0
1528,20,0.0,11553,5,5,1968,1968,673.0,1051.0,1159,0.0,3,7,1,336.0,0
1529,50,55.0,7150,4,4,1955,1955,150.0,1190.0,1540,1.0,4,7,0,352.0,0
1530,20,64.0,6285,5,5,1977,1977,138.0,894.0,894,1.0,2,5,0,308.0,0
1531,60,0.0,7500,7,5,2000,2000,533.0,814.0,1674,1.0,3,7,0,663.0,0
1532,160,21.0,2001,4,5,1970,1970,0.0,546.0,1092,0.0,3,6,0,286.0,0
1533,20,95.0,19508,6,5,1974,1974,800.0,1430.0,1430,0.0,3,6,2,484.0,165
1534,80,0.0,7176,6,6,1978,1978,794.0,960.0,1040,1.0,3,6,1,616.0,0
1535,20,91.0,10652,7,5,2006,2007,0.0,1494.0,1494,0.0,3,7,1,840.0,0
1536,85,0.0,11235,5,6,1963,1963,784.0,981.0,1075,1.0,3,6,0,440.0,0
1537,20,68.0,10265,5,7,1967,2005,758.0,992.0,992,1.0,3,6,0,294.0,0
1538,60,0.0,14541,8,7,1993,1993,1012.0,1338.0,2520,1.0,5,10,1,796.0,0
1539,80,83.0,10184,6,5,1963,1963,580.0,1083.0,1146,0.0,3,6,1,294.0,0
1540,60,52.0,46589,8,7,1994,2005,1361.0,1629.0,2448,1.0,4,8,1,711.0,0
1541,60,85.0,10625,7,5,2005,2005,0.0,1026.0,1958,0.0,3,9,1,936.0,0
1542,180,21.0,1470,4,6,1970,1970,522.0,630.0,630,1.0,1,3,0,0.0,0
1543,90,60.0,9000,5,5,1974,1974,0.0,896.0,1792,0.0,4,8,0,0.0,0
1544,120,48.0,5911,9,5,2005,2005,472.0,1560.0,1565,1.0,2,6,1,556.0,0
1545,20,73.0,8987,8,5,2005,2006,0.0,1595.0,1595,0.0,2,6,1,880.0,0
1546,20,0.0,17871,4,5,1995,1996,0.0,1680.0,1680,0.0,4,7,0,628.0,0
1547,20,77.0,11500,6,4,1967,1967,872.0,1040.0,1040,1.0,3,6,1,480.0,156
1548,60,65.0,12257,8,5,1995,1995,56.0,1318.0,2531,0.0,4,9,1,752.0,0
1549,60,82.0,9044,8,5,1996,1997,1225.0,1325.0,2538,0.0,4,8,1,933.0,0
1550,160,21.0,1680,6,5,1973,1973,254.0,483.0,987,1.0,2,5,0,264.0,0
1551,60,45.0,9468,6,5,1999,1999,639.0,840.0,1755,1.0,3,7,1,530.0,0
1552,20,102.0,9373,5,6,1953,1953,500.0,1152.0,1152,0.0,3,6,0,636.0,0
1553,60,70.0,7000,7,5,2003,2003,622.0,926.0,1884,1.0,3,7,1,581.0,0
1554,60,107.0,10186,7,5,1992,1992,674.0,750.0,1923,1.0,3,8,1,564.0,0
1555,20,90.0,11664,7,5,2002,2002,1234.0,1569.0,1611,1.0,3,6,0,1231.0,0
1556,20,90.0,10768,5,8,1976,2004,1157.0,1437.0,1437,1.0,3,6,1,528.0,0
1557,60,78.0,10530,7,6,1993,1993,819.0,1148.0,2075,1.0,3,8,1,473.0,0
1558,20,50.0,14859,7,5,2006,2006,0.0,1670.0,1670,0.0,3,7,1,690.0,0
1559,20,93.0,10481,8,5,2006,2007,0.0,2140.0,2140,0.0,3,8,0,894.0,0
1560,80,85.0,9350,5,8,1965,1999,633.0,1219.0,1265,0.0,3,6,1,502.0,0
1561,50,138.0,18030,5,6,1946,1994,152.0,1598.0,3086,0.0,3,12,1,0.0,0
1562,50,50.0,5925,3,6,1910,1950,0.0,600.0,968,0.0,2,6,0,0.0,0
1563,20,0.0,6718,8,5,2001,2001,250.0,1267.0,1312,0.0,2,5,0,471.0,0
1564,90,0.0,11855,7,5,2000,2000,820.0,1168.0,2787,2.0,6,8,2,820.0,0
1565,60,0.0,12394,7,5,2003,2003,0.0,847.0,1733,0.0,3,7,1,433.0,0
1566,50,50.0,7000,6,7,1940,1950,375.0,720.0,1215,0.0,3,6,0,720.0,30
1567,20,87.0,10367,9,5,2008,2008,1015.0,1739.0,1743,1.0,3,8,1,927.0,0
1568,20,38.0,15240,5,8,1977,2004,198.0,1026.0,1026,1.0,3,5,0,308.0,0
1569,20,68.0,50271,9,5,1981,1987,1810.0,1842.0,1842,2.0,0,5,1,894.0,0
1570,60,85.0,13600,7,6,1965,1990,454.0,768.0,1986,0.0,3,7,3,486.0,0
1571,20,64.0,6762,7,5,2006,2006,686.0,1187.0,1208,1.0,2,6,0,632.0,0
1572,20,63.0,8500,7,5,2004,2004,0.0,1422.0,1422,0.0,3,7,0,626.0,0
1573,20,67.0,8877,4,5,1951,1951,836.0,836.0,1220,0.0,2,6,0,396.0,0
1574,20,0.0,15611,5,6,1977,1977,767.0,1126.0,1126,0.0,3,6,0,540.0,0
1575,20,70.0,13300,5,5,1956,2001,494.0,1015.0,1384,1.0,2,6,0,896.0,0
1576,20,65.0,6500,6,6,1976,1976,1033.0,1127.0,1127,0.0,3,6,1,480.0,138
1577,50,75.0,9525,6,4,1954,1972,444.0,994.0,1855,0.0,4,7,0,325.0,0
1578,20,65.0,6993,5,7,1961,1994,465.0,912.0,1236,0.0,3,6,1,288.0,0
1579,60,82.0,9430,8,5,1999,1999,1163.0,1252.0,2365,1.0,3,8,1,856.0,0
1580,60,0.0,11029,6,7,1968,1984,619.0,1054.0,2654,1.0,4,9,1,619.0,0
1581,60,0.0,14311,8,5,1996,1996,1023.0,1236.0,2340,1.0,4,9,1,787.0,218
1582,90,60.0,10800,5,5,1987,1988,1200.0,1200.0,1200,3.0,3,5,0,0.0,0
1583,160,34.0,3604,7,5,2007,2007,0.0,689.0,1392,0.0,2,5,0,540.0,0
1584,50,60.0,10320,6,5,1915,1950,375.0,1138.0,2180,0.0,3,7,1,720.0,170
1585,20,0.0,10603,6,7,1977,2001,1200.0,1610.0,1610,1.0,3,6,2,480.0,0
1586,120,42.0,4084,7,6,1986,1986,893.0,1277.0,1501,1.0,2,6,1,512.0,0
1587,20,61.0,7943,4,5,1961,1961,903.0,1029.0,1029,1.0,3,5,0,261.0,39
1588,80,92.0,6930,5,4,1958,1958,300.0,1062.0,1352,0.0,3,6,0,288.0,294
1589,30,60.0,7200,5,8,1940,1950,0.0,808.0,1072,0.0,2,5,2,379.0,0
1590,60,82.0,16052,10,5,2006,2006,1206.0,1850.0,2698,1.0,4,11,1,736.0,0
1591,20,65.0,7150,5,6,1962,1962,140.0,912.0,912,0.0,3,6,0,252.0,0
1592,90,65.0,6012,4,5,1955,1955,0.0,0.0,1152,0.0,2,6,0,0.0,0
1593,75,53.0,5350,7,8,1920,1965,116.0,624.0,1450,0.0,3,7,0,288.0,0
1594,30,60.0,5400,5,6,1921,1968,0.0,1073.0,1073,0.0,2,4,0,326.0,112
1595,20,0.0,9535,5,5,1967,1967,194.0,1176.0,1458,1.0,3,7,1,512.0,0
1596,20,65.0,7441,7,5,2006,2006,0.0,1461.0,1486,0.0,3,7,0,566.0,0
1597,80,88.0,15400,5,5,1961,1961,0.0,552.0,1774,0.0,4,8,1,384.0,0
1598,50,68.0,10544,5,5,1969,1969,476.0,864.0,1479,0.0,5,8,0,275.0,280
1599,20,85.0,10936,8,5,2006,2006,0.0,1504.0,1504,0.0,3,7,0,510.0,0
1600,60,80.0,11316,7,5,2002,2003,624.0,817.0,1894,1.0,4,8,1,510.0,0
1601,20,72.0,8640,8,5,2006,2006,24.0,1278.0,1278,0.0,2,5,0,584.0,0
1602,60,93.0,12090,8,5,1998,1998,0.0,1141.0,2263,0.0,4,10,1,420.0,0
1603,90,0.0,7939,7,5,2000,2000,820.0,1168.0,2787,2.0,6,8,2,820.0,0
1604,60,0.0,7750,7,5,2002,2002,0.0,707.0,1414,0.0,3,6,1,403.0,0
1605,80,85.0,9350,6,7,1964,1991,270.0,1302.0,1302,0.0,3,7,0,309.0,0
1606,80,0.0,7750,8,5,2002,2002,353.0,408.0,1419,1.0,3,7,1,527.0,0
1607,20,128.0,13001,6,5,1971,1971,492.0,1625.0,1220,0.0,2,6,1,944.0,249
1608,80,0.0,13607,6,6,1986,1986,454.0,572.0,1982,1.0,3,6,1,501.0,0
1609,120,0.0,4435,6,5,2003,2003,685.0,848.0,848,1.0,1,4,0,420.0,0
1610,120,44.0,3843,8,5,2007,2008,1476.0,1596.0,1648,1.0,2,5,1,482.0,0
1611,120,65.0,5950,8,5,1989,1989,319.0,1337.0,1337,1.0,2,5,1,462.0,154
1612,50,80.0,12400,5,6,1940,1950,602.0,901.0,1717,0.0,2,7,1,410.0,0
1613,20,75.0,10425,5,5,1956,1958,774.0,1104.0,1104,1.0,3,5,0,384.0,0
1614,20,0.0,16269,5,5,1978,1978,625.0,907.0,907,0.0,3,5,0,343.0,0
1615,60,68.0,8998,7,5,2000,2000,527.0,782.0,1652,0.0,3,6,0,532.0,0
1616,60,80.0,10400,6,7,1967,1997,0.0,932.0,2640,0.0,5,8,1,515.0,0
1617,50,60.0,10134,5,6,1940,1950,0.0,735.0,1034,0.0,2,5,0,240.0,0
1618,90,64.0,7007,5,5,1979,1979,0.0,0.0,1513,0.0,4,8,0,400.0,0
1619,20,78.0,11645,8,5,2005,2006,24.0,1498.0,1498,0.0,3,7,1,844.0,0
1620,20,60.0,8250,5,7,1963,1963,288.0,1053.0,1053,1.0,3,6,0,692.0,0
1621,20,0.0,11027,6,5,1954,1954,468.0,1178.0,1293,1.0,2,5,0,452.0,0
1622,20,95.0,12350,9,5,2008,2008,1232.0,2020.0,2020,1.0,3,7,1,896.0,0
1623,60,0.0,18275,7,8,1962,1998,636.0,1438.0,2448,1.0,3,9,2,441.0,0
1624,60,77.0,9206,6,5,1985,1985,0.0,741.0,1732,0.0,3,7,1,476.0,0
1625,120,48.0,6240,8,5,2006,2006,863.0,1324.0,1324,1.0,2,6,1,550.0,0
1626,20,63.0,7875,7,5,1995,1996,0.0,1237.0,1253,0.0,3,6,1,402.0,0
1627,60,111.0,16259,9,5,2006,2006,0.0,1249.0,2596,0.0,4,9,0,840.0,0
1628,20,0.0,6173,5,6,1967,1967,599.0,876.0,902,0.0,3,6,0,288.0,0
1629,20,75.0,12890,6,5,1989,1989,0.0,1495.0,1495,0.0,3,8,1,438.0,192
1630,20,84.0,10440,8,5,2007,2007,0.0,1574.0,1584,0.0,2,6,1,594.0,0
1631,20,63.0,7500,7,5,2004,2005,680.0,1080.0,1080,1.0,3,6,0,0.0,0
1632,20,75.0,9532,4,6,1953,1953,595.0,1105.0,1647,1.0,3,6,1,280.0,0
1633,120,53.0,3922,7,5,2006,2007,0.0,1258.0,1258,0.0,2,6,1,648.0,0
1634,70,60.0,8730,6,7,1915,2003,0.0,698.0,1396,0.0,3,7,0,384.0,0
1635,30,60.0,6060,5,9,1930,2007,737.0,837.0,1001,0.0,2,5,0,216.0,42
1636,20,107.0,14450,9,5,2006,2007,0.0,2121.0,2121,0.0,3,8,1,732.0,0
1637,50,60.0,5400,6,6,1920,1950,0.0,972.0,1480,0.0,3,6,0,207.0,176
1638,20,85.0,10000,8,5,2006,2006,0.0,1588.0,1588,0.0,3,7,1,825.0,0
1639,20,72.0,10007,5,7,1959,2006,806.0,1053.0,1053,1.0,3,5,0,312.0,0
1640,30,52.0,7830,3,5,1921,1950,416.0,492.0,492,1.0,1,3,0,200.0,78
1641,20,90.0,11727,7,6,1969,1969,0.0,1851.0,1851,0.0,3,8,1,506.0,0
1642,190,60.0,10320,6,7,1915,1965,276.0,698.0,1403,1.0,3,7,0,308.0,288
1643,80,65.0,10482,6,8,1958,1958,507.0,588.0,1138,0.0,3,6,0,264.0,0
1644,20,110.0,15274,9,5,2003,2003,1972.0,2452.0,2452,2.0,3,10,1,886.0,0
1645,20,61.0,8800,5,7,1977,2008,532.0,1040.0,1040,0.0,3,5,0,484.0,0
1646,60,75.0,10000,6,5,1993,1994,0.0,763.0,1655,0.0,3,7,1,440.0,0
1647,20,78.0,10140,6,6,1974,1974,888.0,1116.0,1116,1.0,3,6,1,528.0,0
1648,60,58.0,14054,7,5,2006,2006,0.0,879.0,1863,0.0,4,9,1,660.0,0
1649,60,70.0,11218,6,5,1992,1992,0.0,1055.0,1845,0.0,3,8,1,462.0,0
1650,20,74.0,8856,5,4,1957,1957,621.0,1176.0,1176,1.0,3,6,2,292.0,0
1651,20,65.0,7800,5,7,1966,2008,240.0,864.0,892,1.0,3,5,0,416.0,0
1652,30,60.0,7200,5,4,1910,2006,247.0,1022.0,1022,1.0,2,4,0,280.0,226
1653,20,89.0,10680,5,3,1951,1951,756.0,2136.0,2136,0.0,4,7,0,528.0,0
1654,60,59.0,9535,6,5,1998,1998,851.0,926.0,1604,0.0,3,7,0,472.0,0
1655,70,66.0,6858,6,4,1915,1950,0.0,806.0,1647,1.0,4,6,0,216.0,136
1656,20,75.0,8100,5,8,1961,2007,764.0,864.0,864,1.0,3,5,1,420.0,0
1657,20,0.0,9216,5,6,1975,1975,294.0,1076.0,1076,0.0,3,5,1,576.0,0
1658,40,50.0,9100,5,6,1930,1960,0.0,742.0,935,0.0,2,4,0,308.0,0
1659,60,67.0,12774,7,5,2003,2004,0.0,835.0,1663,0.0,3,8,0,478.0,0
1660,50,50.0,6000,5,7,1950,1970,384.0,768.0,1328,0.0,3,6,0,308.0,0
1661,60,0.0,10364,6,5,1995,1996,0.0,806.0,1572,0.0,3,7,1,373.0,0
1662,50,50.0,6000,6,5,1939,1950,264.0,739.0,1342,0.0,2,7,1,240.0,0
1663,20,0.0,10530,6,5,1971,1971,282.0,981.0,981,1.0,3,5,0,576.0,40
1664,20,75.0,9525,5,6,1995,2006,0.0,1099.0,1099,0.0,3,6,0,352.0,0
1665,60,0.0,8880,7,5,1994,2002,695.0,948.0,2110,1.0,3,8,2,463.0,0
1666,85,82.0,8410,6,6,1974,1974,924.0,970.0,1026,1.0,2,5,1,528.0,0
1667,120,42.0,4385,9,5,2001,2001,964.0,1419.0,1419,1.0,2,5,1,588.0,0
1668,20,100.0,12919,9,5,2009,2010,2188.0,2330.0,2364,1.0,2,11,2,820.0,0
1669,20,82.0,12464,5,5,1996,1996,732.0,1040.0,1040,1.0,3,6,0,576.0,0
1670,120,43.0,5005,8,5,1992,1992,263.0,1280.0,1280,0.0,2,5,0,506.0,0
1671,60,76.0,9591,8,5,2004,2005,0.0,1143.0,2473,0.0,4,9,1,852.0,0
1672,50,70.0,6960,7,8,1940,1998,258.0,680.0,1302,0.0,2,6,2,224.0,0
1673,20,75.0,9825,5,5,1966,1966,609.0,1092.0,1092,0.0,3,6,0,264.0,0
1674,20,88.0,14175,6,8,1956,1956,776.0,988.0,1188,1.0,1,4,1,621.0,231
1675,20,74.0,7400,7,6,1962,1962,809.0,1045.0,1045,1.0,3,6,0,528.0,0
1676,20,88.0,10738,6,7,1966,1966,792.0,1093.0,1093,1.0,3,6,1,484.0,0
1677,60,65.0,8366,6,5,2004,2004,0.0,798.0,1640,0.0,3,6,0,520.0,0
1678,90,70.0,9842,4,5,1962,1962,0.0,0.0,1224,0.0,2,6,0,462.0,0
1679,70,60.0,7200,7,9,1936,2007,350.0,560.0,1135,1.0,3,6,0,576.0,0
1680,30,60.0,10230,5,7,1925,1950,0.0,1054.0,1078,0.0,3,6,0,264.0,0
1681,20,52.0,8626,4,6,1956,1956,0.0,0.0,968,0.0,2,5,0,331.0,0
1682,60,74.0,8834,9,5,2004,2005,1170.0,1462.0,2224,1.0,4,10,1,738.0,0
1683,90,60.0,8544,3,4,1950,1950,0.0,0.0,1040,0.0,2,6,0,400.0,0
1684,60,68.0,9179,7,5,1999,1999,633.0,873.0,1790,1.0,3,7,0,588.0,0
1685,70,79.0,11526,6,7,1922,1994,0.0,588.0,2555,0.0,3,11,1,672.0,0
1686,30,70.0,5684,6,8,1930,2005,0.0,813.0,813,0.0,2,5,0,270.0,0
1687,60,0.0,11885,8,5,2001,2001,990.0,1299.0,1872,1.0,3,7,1,531.0,0
1688,20,80.0,9600,5,6,1956,1956,504.0,1050.0,1050,0.0,2,5,0,338.0,0
1689,60,114.0,17242,9,5,1993,1994,292.0,1733.0,3500,1.0,4,11,1,959.0,0
1690,20,75.0,10215,4,5,1954,1954,492.0,864.0,948,0.0,3,5,0,248.0,0
1691,50,60.0,8550,5,5,1926,1950,0.0,750.0,1316,0.0,4,7,0,576.0,0
