,MS_SubClass,Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,BsmtFin_SF_1,Total_Bsmt_SF,Bsmt_Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,PID,Mas_Vnr_Area,1st_Flr_SF,2nd_Flr_SF,Full_Bath,Half_Bath,Kitchen_AbvGr,Wood_Deck_SF,Screen_Porch,Bsmt_Qual_missing,BrkSide,Edwards,IDOTRR,NAmes,NoRidge,NridgHt,OldTown,Somerst,StoneBr,2fmCon,New
706,60,80.0,9554,8,5,380.0,777.0,0.0,3,8,1,471.0,906223180,125.0,1065,846,2,1,1,182,0,0,0,0,0,0,0,0,0,0,0,0,0
707,30,61.0,8534,4,4,0.0,432.0,0.0,2,4,0,0.0,910203100,0.0,672,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
708,20,104.0,11361,6,5,644.0,1193.0,0.0,3,7,1,478.0,527358120,160.0,1523,0,2,0,1,0,189,0,0,0,0,0,0,0,0,0,0,0,0
709,20,47.0,12416,6,5,1398.0,1606.0,1.0,3,7,1,616.0,916402115,132.0,1651,0,2,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0
710,20,80.0,9600,5,6,991.0,1041.0,1.0,3,6,0,270.0,534426110,132.0,1041,0,1,0,1,224,0,0,0,0,0,1,0,0,0,0,0,0,0
711,90,70.0,8267,5,5,0.0,1604.0,0.0,4,8,0,576.0,535152010,0.0,1604,0,2,0,2,42,0,0,0,0,0,1,0,0,0,0,0,0,0
712,50,50.0,6000,6,7,521.0,981.0,0.0,3,6,1,240.0,903226060,0.0,1014,658,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
713,20,80.0,9600,7,5,0.0,1164.0,0.0,3,6,0,528.0,534176250,168.0,1164,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,20,71.0,7350,5,6,0.0,1041.0,0.0,3,6,0,294.0,535452090,0.0,1041,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
715,85,0.0,7703,6,8,450.0,450.0,0.0,3,6,1,504.0,905107280,40.0,1034,0,1,0,1,311,0,0,0,0,0,0,0,0,0,0,0,0,0
716,50,63.0,4347,6,8,0.0,796.0,0.0,3,7,0,228.0,903429010,0.0,825,784,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
717,20,80.0,9600,5,8,32.0,572.0,1.0,3,7,1,264.0,534477090,0.0,1337,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
718,60,98.0,12256,8,5,1032.0,1463.0,1.0,3,9,2,712.0,528363130,362.0,1500,1122,2,1,1,186,0,0,0,0,0,0,1,0,0,0,0,0,0
719,20,80.0,9547,7,6,0.0,1594.0,0.0,2,6,1,472.0,534151090,112.0,1594,0,2,0,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0
720,20,60.0,7200,6,5,905.0,1262.0,0.0,2,5,0,572.0,528488110,68.0,1262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
721,20,63.0,13072,6,5,80.0,1175.0,1.0,3,6,0,0.0,531375050,126.0,1175,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,70,60.0,3600,6,7,0.0,624.0,1.0,3,5,1,280.0,902329080,0.0,664,624,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
723,160,21.0,1680,5,5,0.0,630.0,0.0,3,6,0,280.0,527451320,142.0,630,672,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,120,37.0,3316,8,5,1039.0,1247.0,1.0,1,4,1,550.0,533208050,0.0,1247,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
725,60,72.0,16387,9,5,1369.0,1738.0,1.0,4,11,1,831.0,528102080,215.0,1738,851,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
726,20,0.0,13265,8,5,1218.0,1568.0,1.0,3,7,2,857.0,914465060,148.0,1689,0,2,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0
727,120,48.0,3242,7,5,1000.0,1405.0,1.0,2,6,1,478.0,528188160,235.0,1405,0,2,0,1,136,0,0,0,0,0,0,0,1,0,0,0,0,0
728,80,64.0,8991,7,6,624.0,1228.0,0.0,3,5,1,585.0,527359160,130.0,1324,0,2,0,1,407,0,0,0,0,0,0,0,0,0,0,0,0,0
729,20,80.0,8000,5,5,1098.0,1377.0,1.0,3,6,2,351.0,535457020,0.0,1377,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
730,60,0.0,9303,6,5,742.0,872.0,1.0,3,7,0,422.0,916455010,42.0,888,868,2,1,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0
731,20,0.0,8544,5,6,0.0,1228.0,0.0,3,6,0,271.0,905200510,0.0,1228,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,20,0.0,11425,5,6,486.0,1008.0,0.0,2,4,1,275.0,534430110,0.0,1008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
733,60,75.0,11404,7,5,252.0,1153.0,0.0,3,8,1,541.0,907254090,202.0,1153,878,2,1,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0
734,60,72.0,8229,6,5,0.0,752.0,0.0,3,6,0,440.0,528222060,22.0,752,752,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1
735,30,56.0,4485,5,7,579.0,936.0,1.0,2,5,1,0.0,902106130,0.0,936,0,1,0,1,51,0,0,0,0,0,0,0,0,1,0,0,0,0
736,20,0.0,15635,4,5,0.0,0.0,0.0,2,6,0,498.0,905402070,0.0,1383,0,1,0,1,0,110,1,0,1,0,0,0,0,0,0,0,0,0
737,30,56.0,3153,5,6,0.0,967.0,0.0,2,5,1,180.0,902110010,0.0,967,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
738,20,84.0,11096,8,5,24.0,1656.0,0.0,3,7,0,826.0,528477020,0.0,1656,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
739,20,80.0,14000,6,8,0.0,1092.0,0.0,3,6,1,300.0,909427200,0.0,1152,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,20,74.0,7733,6,5,24.0,1142.0,0.0,3,5,0,0.0,531363080,0.0,1142,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
741,20,0.0,8098,6,5,1136.0,1381.0,1.0,2,5,0,470.0,916460070,0.0,1403,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,90,70.0,8393,5,5,528.0,1626.0,0.0,4,8,0,588.0,534276230,122.0,1712,0,2,0,2,272,0,0,0,0,0,1,0,0,0,0,0,0,0
743,90,60.0,12900,4,4,1198.0,1198.0,2.0,0,6,0,400.0,905200090,0.0,1258,0,0,2,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0
744,20,0.0,57200,5,5,353.0,747.0,1.0,3,7,2,572.0,916125360,0.0,1687,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,90,70.0,8078,5,5,0.0,1560.0,0.0,4,8,0,484.0,535301160,260.0,1560,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
746,60,0.0,12384,7,7,0.0,793.0,0.0,3,7,1,550.0,527359080,233.0,1142,793,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,85,0.0,9927,7,5,1005.0,1047.0,1.0,2,5,1,596.0,527358090,252.0,1083,0,1,0,1,444,0,0,0,0,0,0,0,0,0,0,0,0,0
748,20,39.0,16300,5,4,60.0,876.0,1.0,3,5,0,308.0,907202100,0.0,907,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,20,0.0,7915,6,5,1223.0,1666.0,1.0,3,6,0,435.0,916460060,0.0,1675,0,2,0,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0
750,20,100.0,21750,5,5,0.0,988.0,0.0,2,4,0,520.0,923250210,0.0,988,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,20,70.0,9116,8,5,0.0,1491.0,0.0,3,7,0,490.0,914474020,0.0,1491,0,2,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0
752,80,125.0,14419,7,5,904.0,1645.0,2.0,3,7,1,578.0,916403250,310.0,1479,0,2,1,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0
753,20,67.0,13070,5,5,308.0,631.0,0.0,2,5,0,480.0,535304100,0.0,1112,0,1,0,1,0,255,0,0,0,0,1,0,0,0,0,0,0,0
754,20,73.0,9855,6,5,0.0,1436.0,0.0,3,7,1,480.0,905450020,0.0,1689,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
755,120,60.0,8118,9,5,1034.0,1710.0,1.0,2,6,1,557.0,527252080,178.0,1710,0,2,0,1,156,0,0,0,0,0,0,0,0,0,0,1,0,0
756,20,0.0,10920,6,5,733.0,1253.0,1.0,2,5,1,352.0,535426260,212.0,1253,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
757,20,60.0,6600,5,5,110.0,864.0,0.0,2,5,0,294.0,535477180,0.0,864,0,1,0,1,58,0,0,0,0,0,1,0,0,0,0,0,0,0
758,60,63.0,8199,7,5,648.0,728.0,1.0,3,7,1,410.0,907420080,0.0,728,728,2,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0
759,80,0.0,9947,7,5,611.0,1188.0,1.0,3,6,0,497.0,914476380,0.0,1217,0,2,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0
760,80,100.0,14330,7,4,1023.0,1748.0,1.0,3,9,4,550.0,532476050,145.0,2151,495,2,0,1,641,0,0,0,0,0,0,0,0,0,0,0,0,0
761,60,68.0,10769,8,5,20.0,866.0,0.0,3,7,0,578.0,906380050,0.0,866,902,2,1,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0
762,85,57.0,8846,5,5,298.0,870.0,0.0,2,5,0,576.0,907125020,0.0,914,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,80,0.0,10600,6,5,0.0,533.0,0.0,3,8,0,480.0,534403360,0.0,1131,644,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
764,90,0.0,18890,5,5,498.0,1361.0,0.0,4,12,1,600.0,533352075,1.0,1361,1259,2,2,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0
765,190,69.0,9142,5,5,0.0,797.0,0.0,4,10,0,420.0,902300110,0.0,830,797,2,0,2,192,0,0,0,0,0,0,0,0,1,0,0,1,0
766,60,0.0,7750,7,5,0.0,660.0,0.0,3,6,0,400.0,528290060,0.0,660,660,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,50,50.0,6060,4,5,0.0,732.0,0.0,3,4,0,264.0,910201110,0.0,772,351,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
768,20,58.0,10172,5,7,441.0,864.0,1.0,3,5,0,288.0,923225510,0.0,874,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,60,86.0,10380,7,5,28.0,1502.0,1.0,4,8,1,576.0,906201200,172.0,1553,1177,2,1,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0
770,60,69.0,9337,6,5,648.0,824.0,1.0,3,7,0,684.0,907180040,0.0,905,881,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,90,60.0,7200,4,5,0.0,0.0,0.0,2,6,0,420.0,535451170,0.0,1040,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
772,190,60.0,9600,5,5,234.0,973.0,0.0,4,10,0,393.0,902304060,0.0,1377,973,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
773,60,72.0,8640,5,5,361.0,900.0,1.0,4,7,0,530.0,534201250,300.0,884,886,1,1,1,0,270,0,0,0,0,1,0,0,0,0,0,0,0
774,20,70.0,7931,5,6,374.0,1269.0,0.0,3,6,1,308.0,535453210,0.0,1269,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
775,190,75.0,11625,5,4,841.0,1039.0,1.0,3,6,0,504.0,905102060,0.0,1039,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
776,80,80.0,9600,6,6,674.0,1156.0,1.0,3,7,2,364.0,534476260,164.0,1520,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
777,20,98.0,11478,8,5,1218.0,1704.0,1.0,3,7,1,772.0,528112020,200.0,1704,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
778,20,61.0,7740,9,5,1023.0,1686.0,1.0,1,6,1,899.0,528186100,518.0,1686,0,2,0,1,266,0,0,0,0,0,0,0,1,0,0,0,0,1
779,20,71.0,9520,8,5,1513.0,1638.0,1.0,3,7,1,800.0,916382120,338.0,1646,0,2,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,1
780,20,0.0,17199,4,7,314.0,914.0,0.0,2,4,0,270.0,527425025,0.0,914,0,1,0,1,140,0,0,0,0,0,1,0,0,0,0,0,0,0
781,40,40.0,5400,6,7,370.0,1149.0,0.0,3,5,0,216.0,902401030,0.0,1149,467,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
782,50,60.0,10800,4,4,0.0,720.0,0.0,4,6,0,0.0,535450180,0.0,720,472,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
783,70,90.0,9900,6,4,0.0,1008.0,0.0,5,8,0,205.0,902304040,0.0,1178,1032,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
784,50,50.0,6000,6,6,276.0,845.0,0.0,3,6,0,576.0,902106070,0.0,866,430,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
785,20,94.0,17778,8,5,1632.0,2461.0,1.0,2,7,2,676.0,533350020,0.0,2497,0,2,0,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0
786,160,21.0,1477,6,9,358.0,546.0,0.0,3,6,0,0.0,923228080,0.0,546,546,2,1,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0
787,80,85.0,19645,7,6,343.0,423.0,1.0,3,6,0,473.0,909452114,44.0,896,756,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,60,70.0,8750,7,5,0.0,880.0,0.0,2,7,1,512.0,907285050,0.0,909,807,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,20,74.0,7785,5,5,0.0,0.0,0.0,2,6,0,267.0,534276190,0.0,1014,0,1,0,1,0,200,1,0,0,0,1,0,0,0,0,0,0,0
790,90,60.0,10800,5,5,1200.0,1200.0,3.0,3,5,0,0.0,904301060,0.0,1200,0,3,0,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0
791,20,76.0,9139,8,5,379.0,1422.0,0.0,3,7,1,492.0,528439060,206.0,1432,0,2,0,1,297,0,0,0,0,0,0,0,0,0,1,0,0,0
792,20,78.0,10140,7,5,144.0,1650.0,1.0,3,7,1,583.0,534175080,0.0,1680,0,2,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
793,20,60.0,10122,4,6,0.0,0.0,0.0,1,3,0,390.0,535375140,0.0,869,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
794,60,74.0,10141,7,5,0.0,832.0,0.0,3,7,1,427.0,527162110,40.0,885,833,2,1,1,0,291,0,0,0,0,0,0,0,0,0,0,0,0
795,160,21.0,2205,6,6,312.0,525.0,0.0,3,6,0,264.0,527450030,567.0,525,567,1,1,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0
796,30,60.0,10914,3,3,0.0,715.0,0.0,2,4,0,660.0,535377070,0.0,715,0,1,0,1,0,112,0,0,0,0,1,0,0,0,0,0,0,0
797,20,129.0,9196,7,5,0.0,1560.0,0.0,3,7,0,573.0,914476520,0.0,1560,0,2,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
798,60,75.0,9803,7,5,400.0,866.0,0.0,3,7,0,603.0,528477040,0.0,866,902,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
799,20,59.0,17169,10,5,1684.0,2320.0,2.0,2,7,1,1174.0,528118050,970.0,2290,0,2,1,1,192,0,0,0,0,0,0,0,1,0,0,0,0,1
800,60,59.0,9171,7,5,0.0,848.0,0.0,3,7,1,433.0,528235190,0.0,848,750,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
801,20,65.0,9750,5,7,722.0,990.0,1.0,3,5,0,528.0,907126030,0.0,990,0,1,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0
802,90,75.0,8604,5,7,941.0,941.0,1.0,2,4,0,564.0,535476110,124.0,941,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
803,70,60.0,6155,6,8,0.0,611.0,0.0,3,6,0,502.0,903235010,0.0,751,611,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
804,60,58.0,9487,6,5,520.0,915.0,1.0,3,7,1,442.0,528290170,0.0,940,750,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,180,35.0,3675,6,5,547.0,547.0,1.0,2,5,0,525.0,908186080,80.0,1072,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
806,30,60.0,10200,4,6,0.0,572.0,0.0,2,4,0,200.0,911104060,0.0,572,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
807,20,75.0,11750,7,5,20.0,1546.0,0.0,3,7,0,796.0,906382020,204.0,1546,0,2,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0
808,20,88.0,11896,7,5,78.0,1336.0,1.0,3,6,1,660.0,916386010,60.0,1346,0,2,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
809,60,80.0,10400,6,5,247.0,732.0,1.0,4,8,1,484.0,534129230,288.0,1012,778,1,2,1,148,147,0,0,0,0,0,0,0,0,0,0,0,0
810,80,0.0,10970,6,6,505.0,940.0,1.0,3,5,0,576.0,907202160,0.0,1026,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,20,73.0,11883,7,5,690.0,1504.0,1.0,3,6,1,478.0,907275090,196.0,1504,0,2,0,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0
812,20,70.0,10552,5,5,1018.0,1398.0,0.0,4,6,1,447.0,535152150,0.0,1700,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
813,30,45.0,8248,3,3,41.0,864.0,1.0,2,5,0,0.0,909101060,0.0,864,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
814,60,80.0,9760,6,8,536.0,822.0,0.0,3,7,1,440.0,535476360,340.0,1020,831,2,1,1,239,0,0,0,0,0,1,0,0,0,0,0,0,0
815,160,34.0,2998,6,5,507.0,756.0,1.0,2,4,0,440.0,533221040,513.0,756,756,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
816,50,51.0,6821,6,7,113.0,651.0,0.0,2,8,1,240.0,909251040,0.0,759,539,2,0,1,216,0,0,0,0,0,0,0,0,0,0,0,0,0
817,20,0.0,11354,7,5,1412.0,1673.0,1.0,3,7,1,583.0,907252190,0.0,1673,0,2,0,1,306,116,0,0,0,0,0,0,0,0,0,0,0,0
818,85,73.0,9069,6,6,747.0,936.0,1.0,2,5,0,564.0,906225210,0.0,996,0,1,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0
819,50,60.0,8064,6,8,481.0,816.0,1.0,3,5,0,280.0,535450210,0.0,816,408,1,0,1,414,0,0,0,0,0,1,0,0,0,0,0,0,0
820,50,90.0,5400,4,6,315.0,840.0,0.0,2,6,0,338.0,535383070,0.0,840,534,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
821,190,55.0,5687,5,6,210.0,780.0,1.0,6,9,0,0.0,909101180,0.0,936,780,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
822,60,47.0,53504,8,5,1416.0,1650.0,1.0,4,12,1,841.0,527216070,603.0,1690,1589,3,1,1,503,210,0,0,0,0,0,0,0,0,0,1,0,0
823,20,63.0,7500,7,5,0.0,1143.0,0.0,3,5,0,0.0,531363040,0.0,1143,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,20,108.0,13173,9,5,1572.0,1652.0,1.0,2,6,2,840.0,528106070,300.0,1652,0,2,0,1,404,0,0,0,0,0,0,0,1,0,0,0,0,0
825,20,82.0,9488,5,6,0.0,1046.0,0.0,3,6,0,240.0,904100020,0.0,1054,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,20,0.0,13526,5,6,560.0,935.0,1.0,3,5,0,288.0,532378070,114.0,935,0,1,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0
827,50,60.0,10410,4,5,0.0,1313.0,0.0,3,8,1,528.0,535381040,0.0,1313,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
828,20,100.0,12000,5,7,144.0,924.0,1.0,2,6,0,528.0,902201140,0.0,1122,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
829,20,0.0,7830,5,5,0.0,1180.0,0.0,2,6,0,477.0,527404020,0.0,1180,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
830,75,65.0,8850,7,6,0.0,815.0,0.0,3,7,1,225.0,902328100,0.0,815,875,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
831,120,41.0,7132,8,5,24.0,1370.0,0.0,2,6,1,484.0,528181050,178.0,1370,0,2,0,1,120,0,0,0,0,0,0,0,1,0,0,0,0,0
832,20,75.0,9937,5,7,637.0,1486.0,1.0,3,7,0,480.0,908102270,0.0,1486,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
833,50,52.0,5720,5,6,0.0,676.0,0.0,3,5,0,200.0,902103170,0.0,676,455,1,1,1,26,0,0,0,0,0,0,0,0,1,0,0,0,0
834,60,0.0,12585,8,5,247.0,1286.0,1.0,3,8,1,704.0,528366040,420.0,1565,1234,2,1,1,432,0,0,0,0,0,0,1,0,0,0,0,0,0
835,60,85.0,11103,7,5,0.0,728.0,0.0,3,8,1,440.0,906380140,0.0,728,728,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
836,120,57.0,8013,8,5,741.0,1587.0,1.0,2,6,0,528.0,527146010,0.0,1734,0,2,0,1,52,0,0,0,0,0,0,0,0,0,0,1,0,0
837,20,77.0,10872,9,5,1037.0,1504.0,1.0,2,6,1,700.0,528120170,122.0,1531,0,2,0,1,184,0,0,0,0,0,0,0,1,0,0,0,0,0
838,20,80.0,11305,8,5,1329.0,1922.0,1.0,2,6,1,692.0,916455150,886.0,1922,0,2,0,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0
839,20,70.0,9100,5,5,0.0,1144.0,0.0,3,6,1,336.0,535177020,69.0,1144,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
840,20,73.0,39104,7,7,226.0,1385.0,1.0,2,5,2,439.0,905401045,0.0,1363,0,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
841,120,58.0,10110,9,5,372.0,1858.0,1.0,2,7,1,870.0,528180110,492.0,1866,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
842,30,60.0,9786,3,4,0.0,1007.0,0.0,3,6,1,210.0,903456060,0.0,1077,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
843,120,30.0,5330,8,5,0.0,1550.0,0.0,2,5,0,528.0,533208030,0.0,1550,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
844,120,44.0,3811,7,5,1474.0,1594.0,1.0,2,5,1,482.0,911370520,174.0,1646,0,2,0,1,128,155,0,0,0,0,0,0,0,0,0,0,0,0
845,120,43.0,3010,7,5,16.0,1248.0,0.0,2,5,0,438.0,528228545,16.0,1248,0,2,0,1,108,0,0,0,0,0,0,0,0,0,0,0,0,1
846,120,37.0,3435,7,5,24.0,1235.0,0.0,1,5,0,495.0,533208140,0.0,1245,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
847,20,80.0,10800,6,5,617.0,1052.0,1.0,3,6,0,311.0,534178010,203.0,1052,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,20,0.0,10456,6,6,506.0,1829.0,1.0,4,8,0,535.0,534129040,120.0,1829,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,20,0.0,8475,4,7,228.0,952.0,0.0,2,4,0,283.0,534277070,0.0,952,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
850,20,70.0,8197,7,5,1188.0,1480.0,1.0,3,7,0,620.0,535152050,506.0,1480,0,2,0,1,252,0,0,0,0,0,1,0,0,0,0,0,0,0
851,20,88.0,10994,8,5,976.0,1844.0,1.0,2,7,1,620.0,531382070,366.0,1844,0,2,0,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0
852,50,50.0,6000,6,7,201.0,825.0,0.0,3,5,0,672.0,903228040,0.0,825,672,2,0,1,272,0,0,1,0,0,0,0,0,0,0,0,0,0
853,30,50.0,7288,5,6,305.0,976.0,1.0,2,5,0,215.0,910200020,0.0,976,0,1,0,1,160,0,0,0,0,1,0,0,0,0,0,0,0,0
854,30,80.0,13360,5,7,713.0,876.0,1.0,2,5,0,432.0,909277100,0.0,964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,20,78.0,10335,7,5,679.0,1490.0,1.0,3,6,0,577.0,907180130,183.0,1501,0,2,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0
856,20,70.0,11767,5,5,546.0,1150.0,0.0,2,7,1,313.0,908275110,259.0,1560,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
857,190,60.0,10896,6,7,256.0,1440.0,0.0,8,14,0,0.0,909176080,0.0,1440,1440,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
858,20,60.0,5400,5,5,453.0,864.0,0.0,3,6,0,399.0,905475270,0.0,864,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,20,70.0,9100,7,5,1400.0,1525.0,1.0,3,6,0,541.0,907175030,244.0,1525,0,2,0,1,219,0,0,0,0,0,0,0,0,0,0,0,0,0
860,90,70.0,7728,5,6,803.0,1106.0,1.0,3,6,0,540.0,535151130,120.0,1190,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
861,60,75.0,8778,8,5,0.0,1302.0,0.0,3,7,0,859.0,528445070,0.0,1302,528,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
862,20,63.0,8487,7,5,20.0,1500.0,0.0,3,6,0,570.0,907414020,210.0,1500,0,2,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0
863,60,0.0,9930,7,5,456.0,826.0,0.0,3,6,0,591.0,907252050,199.0,878,884,2,1,1,320,0,0,0,0,0,0,0,0,0,0,0,0,0
864,20,100.0,17500,7,8,1406.0,1902.0,1.0,3,7,2,567.0,909428280,0.0,1902,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,20,78.0,10206,8,5,0.0,1614.0,0.0,3,7,1,726.0,528431070,294.0,1658,0,2,1,1,144,0,0,0,0,0,0,0,0,0,1,0,0,0
866,20,75.0,14587,9,5,0.0,1498.0,0.0,2,6,1,592.0,528429080,284.0,1506,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
867,20,65.0,7800,5,7,450.0,864.0,0.0,3,5,0,288.0,905105190,89.0,899,0,1,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
